"","type"
"74834","EXPRESSES_AeG"
"74835","PARTICIPATES_GpBP"
"74836","EXPRESSES_AeG"
"74837","PARTICIPATES_GpPW"
"74838","EXPRESSES_AeG"
"74839","PARTICIPATES_GpPW"
"74840","PARTICIPATES_GpBP"
"74841","EXPRESSES_AeG"
"74842","PARTICIPATES_GpBP"
"74843","EXPRESSES_AeG"
"74844","PARTICIPATES_GpPW"
"74845","PARTICIPATES_GpBP"
"74846","EXPRESSES_AeG"
"74847","PARTICIPATES_GpPW"
"74848","PARTICIPATES_GpBP"
"74849","EXPRESSES_AeG"
"74850","PARTICIPATES_GpPW"
"74851","PARTICIPATES_GpBP"
"74852","EXPRESSES_AeG"
"74853","PARTICIPATES_GpPW"
"74854","PARTICIPATES_GpBP"
"74855","EXPRESSES_AeG"
"74856","PARTICIPATES_GpBP"
"74857","EXPRESSES_AeG"
"74858","PARTICIPATES_GpBP"
"74859","EXPRESSES_AeG"
"74860","PARTICIPATES_GpPW"
"74861","PARTICIPATES_GpBP"
"74862","EXPRESSES_AeG"
"74863","PARTICIPATES_GpBP"
"74864","EXPRESSES_AeG"
"74865","PARTICIPATES_GpBP"
"74866","EXPRESSES_AeG"
"74867","PARTICIPATES_GpPW"
"74868","PARTICIPATES_GpBP"
"74869","EXPRESSES_AeG"
"74870","PARTICIPATES_GpBP"
"74871","EXPRESSES_AeG"
"74872","PARTICIPATES_GpPW"
"74873","PARTICIPATES_GpBP"
"74874","EXPRESSES_AeG"
"74875","EXPRESSES_AeG"
"74876","PARTICIPATES_GpPW"
"74877","PARTICIPATES_GpBP"
"74878","EXPRESSES_AeG"
"74879","EXPRESSES_AeG"
"74880","PARTICIPATES_GpPW"
"74881","PARTICIPATES_GpBP"
"74882","EXPRESSES_AeG"
"74883","EXPRESSES_AeG"
"74884","PARTICIPATES_GpPW"
"74885","PARTICIPATES_GpBP"
"74886","EXPRESSES_AeG"
"74887","PARTICIPATES_GpBP"
"74888","EXPRESSES_AeG"
"74889","EXPRESSES_AeG"
"74890","PARTICIPATES_GpPW"
"74891","EXPRESSES_AeG"
"74892","EXPRESSES_AeG"
"74893","EXPRESSES_AeG"
"74894","PARTICIPATES_GpBP"
"74895","EXPRESSES_AeG"
"74896","PARTICIPATES_GpPW"
"74897","PARTICIPATES_GpBP"
"74898","EXPRESSES_AeG"
"74899","PARTICIPATES_GpPW"
"74900","PARTICIPATES_GpBP"
"74901","EXPRESSES_AeG"
"74902","PARTICIPATES_GpPW"
"74903","PARTICIPATES_GpBP"
"74904","EXPRESSES_AeG"
"74905","PARTICIPATES_GpPW"
"74906","PARTICIPATES_GpBP"
"74907","EXPRESSES_AeG"
"74908","PARTICIPATES_GpPW"
"74909","PARTICIPATES_GpBP"
"74910","EXPRESSES_AeG"
"74911","PARTICIPATES_GpPW"
"74912","EXPRESSES_AeG"
"74913","PARTICIPATES_GpBP"
"74914","EXPRESSES_AeG"
"74915","PARTICIPATES_GpPW"
"74916","PARTICIPATES_GpBP"
"74917","EXPRESSES_AeG"
"74918","PARTICIPATES_GpPW"
"74919","PARTICIPATES_GpBP"
"74920","EXPRESSES_AeG"
"74921","EXPRESSES_AeG"
"74922","PARTICIPATES_GpPW"
"74923","PARTICIPATES_GpBP"
"74924","EXPRESSES_AeG"
"74925","PARTICIPATES_GpBP"
"74926","EXPRESSES_AeG"
"74927","PARTICIPATES_GpBP"
"74928","EXPRESSES_AeG"
"74929","PARTICIPATES_GpBP"
"74930","EXPRESSES_AeG"
"74931","PARTICIPATES_GpBP"
"74932","EXPRESSES_AeG"
"74933","EXPRESSES_AeG"
"74934","EXPRESSES_AeG"
"74935","PARTICIPATES_GpPW"
"74936","PARTICIPATES_GpBP"
"74937","EXPRESSES_AeG"
"74938","PARTICIPATES_GpBP"
"74939","EXPRESSES_AeG"
"74940","PARTICIPATES_GpBP"
"74941","EXPRESSES_AeG"
"74942","PARTICIPATES_GpBP"
"74943","EXPRESSES_AeG"
"74944","PARTICIPATES_GpPW"
"74945","PARTICIPATES_GpBP"
"74946","EXPRESSES_AeG"
"74947","PARTICIPATES_GpPW"
"74948","PARTICIPATES_GpBP"
"74949","EXPRESSES_AeG"
"74950","EXPRESSES_AeG"
"74951","EXPRESSES_AeG"
"74952","PARTICIPATES_GpPW"
"74953","PARTICIPATES_GpBP"
"74954","EXPRESSES_AeG"
"74955","PARTICIPATES_GpPW"
"74956","PARTICIPATES_GpBP"
"74957","EXPRESSES_AeG"
"74958","PARTICIPATES_GpPW"
"74959","PARTICIPATES_GpBP"
"74960","EXPRESSES_AeG"
"74961","PARTICIPATES_GpPW"
"74962","PARTICIPATES_GpBP"
"74963","EXPRESSES_AeG"
"74964","EXPRESSES_AeG"
"74965","EXPRESSES_AeG"
"74966","PARTICIPATES_GpPW"
"74967","PARTICIPATES_GpBP"
"74968","EXPRESSES_AeG"
"74969","PARTICIPATES_GpPW"
"74970","PARTICIPATES_GpBP"
"74971","EXPRESSES_AeG"
"74972","PARTICIPATES_GpBP"
"74973","EXPRESSES_AeG"
"74974","PARTICIPATES_GpPW"
"74975","PARTICIPATES_GpBP"
"74976","EXPRESSES_AeG"
"74977","PARTICIPATES_GpPW"
"74978","PARTICIPATES_GpBP"
"74979","EXPRESSES_AeG"
"74980","EXPRESSES_AeG"
"74981","PARTICIPATES_GpBP"
"74982","EXPRESSES_AeG"
"74983","PARTICIPATES_GpPW"
"74984","PARTICIPATES_GpBP"
"74985","EXPRESSES_AeG"
"74986","PARTICIPATES_GpBP"
"74987","EXPRESSES_AeG"
"74988","EXPRESSES_AeG"
"74989","PARTICIPATES_GpPW"
"74990","PARTICIPATES_GpBP"
"74991","EXPRESSES_AeG"
"74992","PARTICIPATES_GpBP"
"74993","EXPRESSES_AeG"
"74994","PARTICIPATES_GpBP"
"74995","EXPRESSES_AeG"
"74996","EXPRESSES_AeG"
"74997","PARTICIPATES_GpPW"
"74998","PARTICIPATES_GpBP"
"74999","EXPRESSES_AeG"
"75000","PARTICIPATES_GpBP"
"75001","EXPRESSES_AeG"
"75002","PARTICIPATES_GpPW"
"75003","PARTICIPATES_GpBP"
"75004","EXPRESSES_AeG"
"75005","PARTICIPATES_GpBP"
"75006","EXPRESSES_AeG"
"75007","PARTICIPATES_GpBP"
"75008","EXPRESSES_AeG"
"75009","PARTICIPATES_GpBP"
"75010","EXPRESSES_AeG"
"75011","PARTICIPATES_GpPW"
"75012","PARTICIPATES_GpBP"
"75013","EXPRESSES_AeG"
"75014","PARTICIPATES_GpBP"
"75015","EXPRESSES_AeG"
"75016","PARTICIPATES_GpBP"
"75017","EXPRESSES_AeG"
"75018","EXPRESSES_AeG"
"75019","PARTICIPATES_GpBP"
"75020","EXPRESSES_AeG"
"75021","EXPRESSES_AeG"
"75022","EXPRESSES_AeG"
"75023","PARTICIPATES_GpBP"
"75024","EXPRESSES_AeG"
"75025","PARTICIPATES_GpPW"
"75026","PARTICIPATES_GpBP"
"75027","EXPRESSES_AeG"
"75028","PARTICIPATES_GpPW"
"75029","PARTICIPATES_GpBP"
"75030","EXPRESSES_AeG"
"75031","PARTICIPATES_GpBP"
"75032","EXPRESSES_AeG"
"75033","PARTICIPATES_GpPW"
"75034","PARTICIPATES_GpBP"
"75035","EXPRESSES_AeG"
"75036","PARTICIPATES_GpPW"
"75037","PARTICIPATES_GpBP"
"75038","EXPRESSES_AeG"
"75039","PARTICIPATES_GpPW"
"75040","PARTICIPATES_GpBP"
"75041","EXPRESSES_AeG"
"75042","EXPRESSES_AeG"
"75043","EXPRESSES_AeG"
"75044","EXPRESSES_AeG"
"75045","PARTICIPATES_GpPW"
"75046","PARTICIPATES_GpBP"
"75047","EXPRESSES_AeG"
"75048","PARTICIPATES_GpPW"
"75049","PARTICIPATES_GpBP"
"75050","EXPRESSES_AeG"
"75051","PARTICIPATES_GpBP"
"75052","EXPRESSES_AeG"
"75053","PARTICIPATES_GpPW"
"75054","PARTICIPATES_GpBP"
"75055","EXPRESSES_AeG"
"75056","PARTICIPATES_GpBP"
"75057","EXPRESSES_AeG"
"75058","PARTICIPATES_GpPW"
"75059","PARTICIPATES_GpBP"
"75060","EXPRESSES_AeG"
"75061","EXPRESSES_AeG"
"75062","PARTICIPATES_GpPW"
"75063","PARTICIPATES_GpBP"
"75064","EXPRESSES_AeG"
"75065","PARTICIPATES_GpPW"
"75066","PARTICIPATES_GpBP"
"75067","EXPRESSES_AeG"
"75068","EXPRESSES_AeG"
"75069","PARTICIPATES_GpBP"
"75070","EXPRESSES_AeG"
"75071","PARTICIPATES_GpPW"
"75072","PARTICIPATES_GpBP"
"75073","EXPRESSES_AeG"
"75074","PARTICIPATES_GpPW"
"75075","PARTICIPATES_GpBP"
"75076","EXPRESSES_AeG"
"75077","PARTICIPATES_GpPW"
"75078","PARTICIPATES_GpBP"
"75079","EXPRESSES_AeG"
"75080","PARTICIPATES_GpBP"
"75081","EXPRESSES_AeG"
"75082","PARTICIPATES_GpPW"
"75083","PARTICIPATES_GpBP"
"75084","EXPRESSES_AeG"
"75085","PARTICIPATES_GpPW"
"75086","PARTICIPATES_GpBP"
"75087","EXPRESSES_AeG"
"75088","EXPRESSES_AeG"
"75089","PARTICIPATES_GpBP"
"75090","EXPRESSES_AeG"
"75091","PARTICIPATES_GpBP"
"75092","EXPRESSES_AeG"
"75093","PARTICIPATES_GpBP"
"75094","EXPRESSES_AeG"
"75095","PARTICIPATES_GpPW"
"75096","PARTICIPATES_GpBP"
"75097","EXPRESSES_AeG"
"75098","PARTICIPATES_GpPW"
"75099","EXPRESSES_AeG"
"75100","EXPRESSES_AeG"
"75101","PARTICIPATES_GpPW"
"75102","PARTICIPATES_GpBP"
"75103","EXPRESSES_AeG"
"75104","EXPRESSES_AeG"
"75105","PARTICIPATES_GpBP"
"75106","EXPRESSES_AeG"
"75107","PARTICIPATES_GpPW"
"75108","EXPRESSES_AeG"
"75109","PARTICIPATES_GpBP"
"75110","EXPRESSES_AeG"
"75111","PARTICIPATES_GpPW"
"75112","PARTICIPATES_GpBP"
"75113","EXPRESSES_AeG"
"75114","PARTICIPATES_GpBP"
"75115","EXPRESSES_AeG"
"75116","PARTICIPATES_GpPW"
"75117","PARTICIPATES_GpBP"
"75118","EXPRESSES_AeG"
"75119","PARTICIPATES_GpPW"
"75120","PARTICIPATES_GpBP"
"75121","EXPRESSES_AeG"
"75122","EXPRESSES_AeG"
"75123","PARTICIPATES_GpBP"
"75124","EXPRESSES_AeG"
"75125","PARTICIPATES_GpBP"
"75126","EXPRESSES_AeG"
"75127","EXPRESSES_AeG"
"75128","PARTICIPATES_GpBP"
"75129","EXPRESSES_AeG"
"75130","EXPRESSES_AeG"
"75131","PARTICIPATES_GpPW"
"75132","PARTICIPATES_GpBP"
"75133","EXPRESSES_AeG"
"75134","PARTICIPATES_GpBP"
"75135","EXPRESSES_AeG"
"75136","PARTICIPATES_GpPW"
"75137","PARTICIPATES_GpBP"
"75138","EXPRESSES_AeG"
"75139","PARTICIPATES_GpPW"
"75140","PARTICIPATES_GpBP"
"75141","EXPRESSES_AeG"
"75142","PARTICIPATES_GpPW"
"75143","PARTICIPATES_GpBP"
"75144","EXPRESSES_AeG"
"75145","PARTICIPATES_GpBP"
"75146","EXPRESSES_AeG"
"75147","PARTICIPATES_GpPW"
"75148","EXPRESSES_AeG"
"75149","PARTICIPATES_GpPW"
"75150","PARTICIPATES_GpBP"
"75151","EXPRESSES_AeG"
"75152","PARTICIPATES_GpBP"
"75153","EXPRESSES_AeG"
"75154","PARTICIPATES_GpBP"
"75155","EXPRESSES_AeG"
"75156","PARTICIPATES_GpPW"
"75157","PARTICIPATES_GpBP"
"75158","EXPRESSES_AeG"
"75159","PARTICIPATES_GpBP"
"75160","EXPRESSES_AeG"
"75161","PARTICIPATES_GpPW"
"75162","EXPRESSES_AeG"
"75163","PARTICIPATES_GpPW"
"75164","PARTICIPATES_GpBP"
"75165","EXPRESSES_AeG"
"75166","PARTICIPATES_GpPW"
"75167","PARTICIPATES_GpBP"
"75168","EXPRESSES_AeG"
"75169","PARTICIPATES_GpBP"
"75170","EXPRESSES_AeG"
"75171","PARTICIPATES_GpBP"
"75172","EXPRESSES_AeG"
"75173","EXPRESSES_AeG"
"75174","PARTICIPATES_GpBP"
"75175","EXPRESSES_AeG"
"75176","EXPRESSES_AeG"
"75177","EXPRESSES_AeG"
"75178","PARTICIPATES_GpPW"
"75179","PARTICIPATES_GpBP"
"75180","EXPRESSES_AeG"
"75181","PARTICIPATES_GpPW"
"75182","PARTICIPATES_GpBP"
"75183","EXPRESSES_AeG"
"75184","PARTICIPATES_GpBP"
"75185","EXPRESSES_AeG"
"75186","EXPRESSES_AeG"
"75187","PARTICIPATES_GpBP"
"75188","EXPRESSES_AeG"
"75189","EXPRESSES_AeG"
"75190","PARTICIPATES_GpPW"
"75191","PARTICIPATES_GpBP"
"75192","EXPRESSES_AeG"
"75193","PARTICIPATES_GpPW"
"75194","EXPRESSES_AeG"
"75195","PARTICIPATES_GpPW"
"75196","PARTICIPATES_GpBP"
"75197","EXPRESSES_AeG"
"75198","PARTICIPATES_GpBP"
"75199","EXPRESSES_AeG"
"75200","PARTICIPATES_GpPW"
"75201","EXPRESSES_AeG"
"75202","PARTICIPATES_GpBP"
"75203","EXPRESSES_AeG"
"75204","EXPRESSES_AeG"
"75205","PARTICIPATES_GpBP"
"75206","EXPRESSES_AeG"
"75207","PARTICIPATES_GpPW"
"75208","PARTICIPATES_GpBP"
"75209","EXPRESSES_AeG"
"75210","PARTICIPATES_GpPW"
"75211","PARTICIPATES_GpBP"
"75212","EXPRESSES_AeG"
"75213","PARTICIPATES_GpPW"
"75214","PARTICIPATES_GpBP"
"75215","EXPRESSES_AeG"
"75216","PARTICIPATES_GpPW"
"75217","PARTICIPATES_GpBP"
"75218","EXPRESSES_AeG"
"75219","PARTICIPATES_GpBP"
"75220","EXPRESSES_AeG"
"75221","PARTICIPATES_GpPW"
"75222","PARTICIPATES_GpBP"
"75223","EXPRESSES_AeG"
"75224","PARTICIPATES_GpPW"
"75225","PARTICIPATES_GpBP"
"75226","EXPRESSES_AeG"
"75227","PARTICIPATES_GpPW"
"75228","PARTICIPATES_GpBP"
"75229","EXPRESSES_AeG"
"75230","EXPRESSES_AeG"
"75231","PARTICIPATES_GpPW"
"75232","PARTICIPATES_GpBP"
"75233","EXPRESSES_AeG"
"75234","PARTICIPATES_GpPW"
"75235","PARTICIPATES_GpBP"
"75236","EXPRESSES_AeG"
"75237","PARTICIPATES_GpBP"
"75238","EXPRESSES_AeG"
"75239","PARTICIPATES_GpPW"
"75240","PARTICIPATES_GpBP"
"75241","EXPRESSES_AeG"
"75242","PARTICIPATES_GpBP"
"75243","EXPRESSES_AeG"
"75244","PARTICIPATES_GpPW"
"75245","PARTICIPATES_GpBP"
"75246","EXPRESSES_AeG"
"75247","PARTICIPATES_GpPW"
"75248","EXPRESSES_AeG"
"75249","PARTICIPATES_GpPW"
"75250","EXPRESSES_AeG"
"75251","PARTICIPATES_GpPW"
"75252","PARTICIPATES_GpBP"
"75253","EXPRESSES_AeG"
"75254","EXPRESSES_AeG"
"75255","PARTICIPATES_GpPW"
"75256","PARTICIPATES_GpBP"
"75257","EXPRESSES_AeG"
"75258","PARTICIPATES_GpPW"
"75259","PARTICIPATES_GpBP"
"75260","EXPRESSES_AeG"
"75261","EXPRESSES_AeG"
"75262","PARTICIPATES_GpBP"
"75263","EXPRESSES_AeG"
"75264","PARTICIPATES_GpPW"
"75265","PARTICIPATES_GpBP"
"75266","EXPRESSES_AeG"
"75267","PARTICIPATES_GpPW"
"75268","PARTICIPATES_GpBP"
"75269","EXPRESSES_AeG"
"75270","PARTICIPATES_GpPW"
"75271","PARTICIPATES_GpBP"
"75272","EXPRESSES_AeG"
"75273","PARTICIPATES_GpPW"
"75274","PARTICIPATES_GpBP"
"75275","EXPRESSES_AeG"
"75276","PARTICIPATES_GpBP"
"75277","EXPRESSES_AeG"
"75278","EXPRESSES_AeG"
"75279","PARTICIPATES_GpPW"
"75280","PARTICIPATES_GpBP"
"75281","EXPRESSES_AeG"
"75282","PARTICIPATES_GpPW"
"75283","PARTICIPATES_GpBP"
"75284","EXPRESSES_AeG"
"75285","PARTICIPATES_GpBP"
"75286","EXPRESSES_AeG"
"75287","PARTICIPATES_GpPW"
"75288","PARTICIPATES_GpBP"
"75289","EXPRESSES_AeG"
"75290","EXPRESSES_AeG"
"75291","PARTICIPATES_GpBP"
"75292","EXPRESSES_AeG"
"75293","PARTICIPATES_GpPW"
"75294","PARTICIPATES_GpBP"
"75295","EXPRESSES_AeG"
"75296","PARTICIPATES_GpPW"
"75297","PARTICIPATES_GpBP"
"75298","EXPRESSES_AeG"
"75299","EXPRESSES_AeG"
"75300","PARTICIPATES_GpPW"
"75301","PARTICIPATES_GpBP"
"75302","EXPRESSES_AeG"
"75303","PARTICIPATES_GpBP"
"75304","EXPRESSES_AeG"
"75305","PARTICIPATES_GpPW"
"75306","PARTICIPATES_GpBP"
"75307","EXPRESSES_AeG"
"75308","PARTICIPATES_GpBP"
"75309","EXPRESSES_AeG"
"75310","PARTICIPATES_GpBP"
"75311","EXPRESSES_AeG"
"75312","PARTICIPATES_GpPW"
"75313","PARTICIPATES_GpBP"
"75314","EXPRESSES_AeG"
"75315","EXPRESSES_AeG"
"75316","PARTICIPATES_GpBP"
"75317","EXPRESSES_AeG"
"75318","EXPRESSES_AeG"
"75319","PARTICIPATES_GpPW"
"75320","PARTICIPATES_GpBP"
"75321","EXPRESSES_AeG"
"75322","EXPRESSES_AeG"
"75323","PARTICIPATES_GpBP"
"75324","EXPRESSES_AeG"
"75325","PARTICIPATES_GpPW"
"75326","PARTICIPATES_GpBP"
"75327","EXPRESSES_AeG"
"75328","PARTICIPATES_GpBP"
"75329","EXPRESSES_AeG"
"75330","PARTICIPATES_GpBP"
"75331","EXPRESSES_AeG"
"75332","PARTICIPATES_GpPW"
"75333","PARTICIPATES_GpBP"
"75334","EXPRESSES_AeG"
"75335","PARTICIPATES_GpPW"
"75336","PARTICIPATES_GpBP"
"75337","EXPRESSES_AeG"
"75338","PARTICIPATES_GpPW"
"75339","PARTICIPATES_GpBP"
"75340","EXPRESSES_AeG"
"75341","PARTICIPATES_GpPW"
"75342","PARTICIPATES_GpBP"
"75343","EXPRESSES_AeG"
"75344","PARTICIPATES_GpPW"
"75345","PARTICIPATES_GpBP"
"75346","EXPRESSES_AeG"
"75347","PARTICIPATES_GpPW"
"75348","PARTICIPATES_GpBP"
"75349","EXPRESSES_AeG"
"75350","PARTICIPATES_GpPW"
"75351","PARTICIPATES_GpBP"
"75352","EXPRESSES_AeG"
"75353","EXPRESSES_AeG"
"75354","PARTICIPATES_GpBP"
"75355","EXPRESSES_AeG"
"75356","PARTICIPATES_GpPW"
"75357","PARTICIPATES_GpBP"
"75358","EXPRESSES_AeG"
"75359","EXPRESSES_AeG"
"75360","PARTICIPATES_GpPW"
"75361","EXPRESSES_AeG"
"75362","PARTICIPATES_GpPW"
"75363","PARTICIPATES_GpBP"
"75364","EXPRESSES_AeG"
"75365","PARTICIPATES_GpPW"
"75366","PARTICIPATES_GpBP"
"75367","EXPRESSES_AeG"
"75368","PARTICIPATES_GpPW"
"75369","PARTICIPATES_GpBP"
"75370","EXPRESSES_AeG"
"75371","PARTICIPATES_GpPW"
"75372","PARTICIPATES_GpBP"
"75373","EXPRESSES_AeG"
"75374","EXPRESSES_AeG"
"75375","PARTICIPATES_GpBP"
"75376","EXPRESSES_AeG"
"75377","PARTICIPATES_GpBP"
"75378","EXPRESSES_AeG"
"75379","PARTICIPATES_GpBP"
"75380","EXPRESSES_AeG"
"75381","PARTICIPATES_GpPW"
"75382","PARTICIPATES_GpBP"
"75383","EXPRESSES_AeG"
"75384","PARTICIPATES_GpBP"
"75385","EXPRESSES_AeG"
"75386","PARTICIPATES_GpPW"
"75387","PARTICIPATES_GpBP"
"75388","EXPRESSES_AeG"
"75389","PARTICIPATES_GpPW"
"75390","EXPRESSES_AeG"
"75391","PARTICIPATES_GpBP"
"75392","EXPRESSES_AeG"
"75393","PARTICIPATES_GpPW"
"75394","PARTICIPATES_GpBP"
"75395","EXPRESSES_AeG"
"75396","PARTICIPATES_GpBP"
"75397","EXPRESSES_AeG"
"75398","PARTICIPATES_GpPW"
"75399","PARTICIPATES_GpBP"
"75400","EXPRESSES_AeG"
"75401","PARTICIPATES_GpPW"
"75402","PARTICIPATES_GpBP"
"75403","EXPRESSES_AeG"
"75404","PARTICIPATES_GpPW"
"75405","PARTICIPATES_GpBP"
"75406","EXPRESSES_AeG"
"75407","PARTICIPATES_GpPW"
"75408","PARTICIPATES_GpBP"
"75409","EXPRESSES_AeG"
"75410","PARTICIPATES_GpPW"
"75411","PARTICIPATES_GpBP"
"75412","EXPRESSES_AeG"
"75413","PARTICIPATES_GpPW"
"75414","PARTICIPATES_GpBP"
"75415","EXPRESSES_AeG"
"75416","PARTICIPATES_GpPW"
"75417","PARTICIPATES_GpBP"
"75418","EXPRESSES_AeG"
"75419","PARTICIPATES_GpPW"
"75420","PARTICIPATES_GpBP"
"75421","EXPRESSES_AeG"
"75422","PARTICIPATES_GpBP"
"75423","EXPRESSES_AeG"
"75424","PARTICIPATES_GpPW"
"75425","PARTICIPATES_GpBP"
"75426","EXPRESSES_AeG"
"75427","PARTICIPATES_GpBP"
"75428","EXPRESSES_AeG"
"75429","PARTICIPATES_GpPW"
"75430","PARTICIPATES_GpBP"
"75431","EXPRESSES_AeG"
"75432","PARTICIPATES_GpBP"
"75433","EXPRESSES_AeG"
"75434","PARTICIPATES_GpBP"
"75435","EXPRESSES_AeG"
"75436","PARTICIPATES_GpPW"
"75437","PARTICIPATES_GpBP"
"75438","EXPRESSES_AeG"
"75439","PARTICIPATES_GpBP"
"75440","EXPRESSES_AeG"
"75441","PARTICIPATES_GpPW"
"75442","PARTICIPATES_GpBP"
"75443","EXPRESSES_AeG"
"75444","PARTICIPATES_GpBP"
"75445","EXPRESSES_AeG"
"75446","PARTICIPATES_GpBP"
"75447","EXPRESSES_AeG"
"75448","EXPRESSES_AeG"
"75449","PARTICIPATES_GpBP"
"75450","EXPRESSES_AeG"
"75451","PARTICIPATES_GpPW"
"75452","PARTICIPATES_GpBP"
"75453","EXPRESSES_AeG"
"75454","PARTICIPATES_GpBP"
"75455","EXPRESSES_AeG"
"75456","EXPRESSES_AeG"
"75457","PARTICIPATES_GpPW"
"75458","PARTICIPATES_GpBP"
"75459","EXPRESSES_AeG"
"75460","EXPRESSES_AeG"
"75461","PARTICIPATES_GpBP"
"75462","EXPRESSES_AeG"
"75463","PARTICIPATES_GpPW"
"75464","PARTICIPATES_GpBP"
"75465","EXPRESSES_AeG"
"75466","EXPRESSES_AeG"
"75467","PARTICIPATES_GpBP"
"75468","EXPRESSES_AeG"
"75469","PARTICIPATES_GpBP"
"75470","EXPRESSES_AeG"
"75471","PARTICIPATES_GpPW"
"75472","PARTICIPATES_GpBP"
"75473","EXPRESSES_AeG"
"75474","PARTICIPATES_GpPW"
"75475","PARTICIPATES_GpBP"
"75476","EXPRESSES_AeG"
"75477","PARTICIPATES_GpPW"
"75478","PARTICIPATES_GpBP"
"75479","EXPRESSES_AeG"
"75480","PARTICIPATES_GpBP"
"75481","EXPRESSES_AeG"
"75482","PARTICIPATES_GpPW"
"75483","PARTICIPATES_GpBP"
"75484","EXPRESSES_AeG"
"75485","PARTICIPATES_GpPW"
"75486","PARTICIPATES_GpBP"
"75487","EXPRESSES_AeG"
"75488","EXPRESSES_AeG"
"75489","EXPRESSES_AeG"
"75490","PARTICIPATES_GpBP"
"75491","EXPRESSES_AeG"
"75492","PARTICIPATES_GpPW"
"75493","PARTICIPATES_GpBP"
"75494","EXPRESSES_AeG"
"75495","PARTICIPATES_GpBP"
"75496","EXPRESSES_AeG"
"75497","PARTICIPATES_GpBP"
"75498","EXPRESSES_AeG"
"75499","EXPRESSES_AeG"
"75500","PARTICIPATES_GpBP"
"75501","EXPRESSES_AeG"
"75502","EXPRESSES_AeG"
"75503","PARTICIPATES_GpPW"
"75504","PARTICIPATES_GpBP"
"75505","EXPRESSES_AeG"
"75506","EXPRESSES_AeG"
"75507","PARTICIPATES_GpBP"
"75508","EXPRESSES_AeG"
"75509","PARTICIPATES_GpPW"
"75510","PARTICIPATES_GpBP"
"75511","EXPRESSES_AeG"
"75512","PARTICIPATES_GpPW"
"75513","PARTICIPATES_GpBP"
"75514","EXPRESSES_AeG"
"75515","PARTICIPATES_GpPW"
"75516","PARTICIPATES_GpBP"
"75517","EXPRESSES_AeG"
"75518","EXPRESSES_AeG"
"75519","PARTICIPATES_GpPW"
"75520","PARTICIPATES_GpBP"
"75521","EXPRESSES_AeG"
"75522","PARTICIPATES_GpPW"
"75523","PARTICIPATES_GpBP"
"75524","EXPRESSES_AeG"
"75525","PARTICIPATES_GpBP"
"75526","EXPRESSES_AeG"
"75527","PARTICIPATES_GpBP"
"75528","EXPRESSES_AeG"
"75529","EXPRESSES_AeG"
"75530","PARTICIPATES_GpBP"
"75531","EXPRESSES_AeG"
"75532","PARTICIPATES_GpPW"
"75533","PARTICIPATES_GpBP"
"75534","EXPRESSES_AeG"
"75535","PARTICIPATES_GpPW"
"75536","PARTICIPATES_GpBP"
"75537","EXPRESSES_AeG"
"75538","PARTICIPATES_GpPW"
"75539","PARTICIPATES_GpBP"
"75540","EXPRESSES_AeG"
"75541","PARTICIPATES_GpBP"
"75542","EXPRESSES_AeG"
"75543","PARTICIPATES_GpBP"
"75544","EXPRESSES_AeG"
"75545","PARTICIPATES_GpBP"
"75546","EXPRESSES_AeG"
"75547","PARTICIPATES_GpPW"
"75548","PARTICIPATES_GpBP"
"75549","EXPRESSES_AeG"
"75550","PARTICIPATES_GpPW"
"75551","PARTICIPATES_GpBP"
"75552","EXPRESSES_AeG"
"75553","PARTICIPATES_GpPW"
"75554","PARTICIPATES_GpBP"
"75555","EXPRESSES_AeG"
"75556","PARTICIPATES_GpPW"
"75557","PARTICIPATES_GpBP"
"75558","EXPRESSES_AeG"
"75559","EXPRESSES_AeG"
"75560","PARTICIPATES_GpPW"
"75561","PARTICIPATES_GpBP"
"75562","EXPRESSES_AeG"
"75563","PARTICIPATES_GpPW"
"75564","PARTICIPATES_GpBP"
"75565","EXPRESSES_AeG"
"75566","PARTICIPATES_GpPW"
"75567","PARTICIPATES_GpBP"
"75568","EXPRESSES_AeG"
"75569","PARTICIPATES_GpBP"
"75570","EXPRESSES_AeG"
"75571","EXPRESSES_AeG"
"75572","EXPRESSES_AeG"
"75573","PARTICIPATES_GpPW"
"75574","PARTICIPATES_GpBP"
"75575","EXPRESSES_AeG"
"75576","PARTICIPATES_GpBP"
"75577","EXPRESSES_AeG"
"75578","PARTICIPATES_GpPW"
"75579","PARTICIPATES_GpBP"
"75580","EXPRESSES_AeG"
"75581","EXPRESSES_AeG"
"75582","PARTICIPATES_GpBP"
"75583","EXPRESSES_AeG"
"75584","EXPRESSES_AeG"
"75585","EXPRESSES_AeG"
"75586","PARTICIPATES_GpPW"
"75587","PARTICIPATES_GpBP"
"75588","EXPRESSES_AeG"
"75589","PARTICIPATES_GpPW"
"75590","PARTICIPATES_GpBP"
"75591","EXPRESSES_AeG"
"75592","PARTICIPATES_GpBP"
"75593","EXPRESSES_AeG"
"75594","PARTICIPATES_GpPW"
"75595","PARTICIPATES_GpBP"
"75596","EXPRESSES_AeG"
"75597","EXPRESSES_AeG"
"75598","PARTICIPATES_GpPW"
"75599","PARTICIPATES_GpBP"
"75600","EXPRESSES_AeG"
"75601","PARTICIPATES_GpBP"
"75602","EXPRESSES_AeG"
"75603","PARTICIPATES_GpBP"
"75604","EXPRESSES_AeG"
"75605","PARTICIPATES_GpPW"
